StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,comp_1,comp_2,automation,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-13 13:48:11,2024-11-13 13:56:03,0,174.171.39.88,100,472,1,2024-11-13 13:56:04,R_148jMIlZAMyiwTA,,,,,29.5183,-95.0977,anonymous,EN,1,60d9faa609c8dcb9e5e05481,2,5,89,57,89,52,The cars copilot system failed...it should have had some kind of safety feature to stop the car.,1,2,4,5,1,,3,,50,1,,51,,,,Copilot
2024-11-13 13:51:41,2024-11-13 13:56:05,0,97.113.130.180,100,263,1,2024-11-13 13:56:05,R_5M0XWo3Eg2UUTlV,,,,,47.6859,-122.2994,anonymous,EN,1,6657695d1cf54b07b2366ec9,2,5,20,100,20,100,"Ultimately, the human is at liable for this accidents because they know the risks involved in driving and are responsible for maintaining safety on the road. Technology like this is so new and cannot be fully trusted yet.",1,2,4,4,2,,3,,44,4,,30,,,,Copilot
2024-11-13 13:52:33,2024-11-13 13:56:07,0,69.203.2.48,100,213,1,2024-11-13 13:56:08,R_7zou6K9fTtvYDv6,,,,,40.6915,-73.8533,anonymous,EN,1,638a66471585cb7583285740,2,5,90,60,100,50,"The company produced and bears liability for the AI Autopilot, which failed in its required function to drive accurately.",1,2,4,4,1,,3,,50,4,,60,,,,Autopilot
2024-11-13 13:49:21,2024-11-13 13:56:08,0,66.211.19.195,100,407,1,2024-11-13 13:56:09,R_1ZEbIIGbIPu3bTZ,,,,,35.6173,-87.0317,anonymous,EN,1,60c14a3e834adb62102cffa0,2,5,29,86,41,75,I think equally the company and human are reliable as they have both made an agreement and dependance in the quality of product.,1,2,4,3,1,,3,,35,1,,69,,,,Autopilot
2024-11-13 13:49:40,2024-11-13 13:56:09,0,68.98.94.115,100,389,1,2024-11-13 13:56:10,R_3espNU8RcTnigbD,,,,,33.3908,-111.9184,anonymous,EN,1,6710a253716dc387be084076,2,5,40,60,41,59,copilot can assist for convenience but ultimately the human is still responsible for the car,1,2,4,2,1,,3,,33,3,,50,,,,Copilot
2024-11-13 13:52:41,2024-11-13 13:56:09,0,174.166.208.114,100,208,1,2024-11-13 13:56:10,R_3fWzrUiEyYa55oR,,,,,39.7173,-74.9693,anonymous,EN,1,63b6dc1c233ab23db8644757,2,5,34,62,35,65,Noone should be looking at their phone when driving.,1,2,4,4,2,,3,,24,4,,59,,,,Autopilot
2024-11-13 13:49:13,2024-11-13 13:56:09,0,136.51.7.86,100,416,1,2024-11-13 13:56:10,R_1Cf0McT47qYNYgj,,,,,29.5826,-98.4091,anonymous,EN,1,6631b0ab30153f0b76483e0a,2,5,100,97,100,0,Both the company and the car company. Even if on autopilot the human should be paying attention. The company clearly did not make a good program for the auto pilot.,1,2,4,6,2,,4,,46,1,,47,,,,Autopilot
2024-11-13 13:53:10,2024-11-13 13:56:09,0,68.34.203.141,100,179,1,2024-11-13 13:56:10,R_3cTH2fBwMVqQG2z,,,,,35.9306,-86.8788,anonymous,EN,1,66cea2c450f6cb1ff9a1442a,2,5,65,90,70,90,The human should be in control of their vehicle at all times knowing that electronics can fail,1,2,4,4,2,,3,,47,1,,30,,,,Autopilot
2024-11-13 13:53:59,2024-11-13 13:56:16,0,108.35.37.225,100,137,1,2024-11-13 13:56:17,R_3CDyUteGsHRdp5C,,,,,40.9746,-73.9521,anonymous,EN,1,6661ed73d6d6f2c89c1b9b4c,2,5,84,100,51,100,"I think the human driver is more liable because they are a living, thinking being, compared to an object such as a car. They have the ability to actually see, make decisions, and react.",1,1,4,4,2,,2,,23,4,,2,,,,Copilot
2024-11-13 13:50:37,2024-11-13 13:56:16,0,24.179.14.125,100,338,1,2024-11-13 13:56:17,R_1t7KaUqsp3oKjq9,,,,,33.4166,-86.7795,anonymous,EN,1,6336bf3087c3ed8621bbdec3,2,5,96,67,100,69,"The product failed - it is the company's fault. The human also had a responsibility to not trust a machine 100% and should have been more observant. He is also guilty, though to a lesser degree. He placed his trust in a product that let him down.",1,2,4,5,1,,3,,51,3,,69,,,,Autopilot
2024-11-13 13:52:59,2024-11-13 13:56:16,0,161.28.242.115,100,197,1,2024-11-13 13:56:17,R_5QKjQ8fFUAfMGmu,,,,,40.2783,-111.7198,anonymous,EN,1,601d4c8586c49d04ad8f6df0,2,5,90,70,90,70,"I think Aeon is more liable, because something as simple as a stop sign should be noticed by the system and the car should respond. Autopilot is meant to keep the driver safe in situations like this, where the human briefly stops paying attention.",1,2,4,5,2,,3,,27,3,,85,,,,Autopilot
2024-11-13 13:51:01,2024-11-13 13:56:17,0,166.205.209.78,100,316,1,2024-11-13 13:56:17,R_1pYaMCJiddh05oU,,,,,29.4213,-98.5313,anonymous,EN,1,6324f7f3c58b003e512334e0,2,5,10,80,30,80,"The human driver is responsible for the accident because the auto pilot is not 100% reliable and the company probably, I assume, maybe notified the human driver of this fact.",1,2,4,6,2,,3,,66,4,,20,,,,Autopilot
2024-11-13 13:52:44,2024-11-13 13:56:17,0,47.202.214.34,100,213,1,2024-11-13 13:56:18,R_7QDwWPsDfFCCd2L,,,,,28.1389,-82.7498,anonymous,EN,1,5f363a9a07d496680e6dfc49,2,5,64,84,59,87,I think the human is more liable for the accident because they were negligent and should not have relied on an assistant.,1,2,4,4,2,,3,,24,4,,66,,,,Copilot
2024-11-13 13:52:16,2024-11-13 13:56:22,0,98.43.123.214,100,245,1,2024-11-13 13:56:22,R_5D5bs6DN55tWwwq,,,,,39.6796,-104.9626,anonymous,EN,1,5f207a2b82631213fd1f0dd3,2,5,100,100,80,80,"I think they are both responsible. The driver failed to provide adequate attention to the road and the AI failed in it's basic systems. ",1,2,4,4,1,,3,,34,3,,47,,,,Autopilot
2024-11-13 13:53:46,2024-11-13 13:56:22,0,12.46.211.250,100,155,1,2024-11-13 13:56:22,R_1fDKm4JW19DSXcg,,,,,41.4901,-87.4584,anonymous,EN,1,63d461ae668907ea6006f43f,2,5,100,100,100,100,"They are all equally responsible, the human driver could have intervened but trusted the substandard dangerous product marketed to him by the company.",1,2,4,4,3,,3,,30,3,,80,,,,Copilot
2024-11-13 13:50:47,2024-11-13 13:56:22,0,174.171.75.166,100,334,1,2024-11-13 13:56:23,R_1Sl7TIu7D2mz1kk,,,,,29.6731,-95.5856,anonymous,EN,1,571bdf806b0894001262df5b,2,5,50,22,89,41,The company is responsible because the driver was under the assumption that the autopilot would operate correctly.,1,2,4,4,2,,1,,72,4,,72,,,,Autopilot
2024-11-13 13:48:51,2024-11-13 13:56:23,0,174.176.220.129,100,451,1,2024-11-13 13:56:23,R_51sdR8NOCeN93RD,,,,,26.3111,-80.0982,anonymous,EN,1,6616d9fdba3ae8945cba4a08,2,5,90,80,100,100,"The company should be responsible mostly. I would think they have some kind testing that takes place before , allowing fully self driving cars and have a 99.9% success rate. ",1,1,4,6,1,,3,,46,2,,70,,,,Autopilot
2024-11-13 13:52:25,2024-11-13 13:56:23,0,75.223.166.117,100,237,1,2024-11-13 13:56:24,R_6LBKZ85mUEDCloJ,,,,,34.106,-118.3607,anonymous,EN,1,66d9e5be01c10680b7e12aa4,2,5,40,87,11,86,"The human should always pay attention while in the driver's seat. Aeon offered ""reassurance"" that they were in control but it is up to the driver to always pay attention.",1,2,4,3,2,,3,,52,3,,17,,,,Copilot
2024-11-13 13:52:03,2024-11-13 13:56:23,0,174.195.36.152,100,260,1,2024-11-13 13:56:24,R_7C38lo4z4RaBowp,,,,,33.7474,-84.3747,anonymous,EN,1,6662afa1ff316ccbd155127f,2,5,32,98,12,73,"I think the human is responsible for being fully reliant on the machine. ",1,1,4,6,2,,3,,36,3,,39,,,,Copilot
2024-11-13 13:54:35,2024-11-13 13:56:27,0,69.110.131.165,100,111,1,2024-11-13 13:56:27,R_30vX4C3fi1GHKSH,,,,,29.8203,-95.4256,anonymous,EN,1,610c010b707c68e0500f0f27,2,5,70,35,74,75,I will always put more faith In human drivers over an automated driver,1,1,2,4,1,,1,,34,4,,71,,,,Autopilot
2024-11-13 13:52:25,2024-11-13 13:56:29,0,23.84.32.154,100,244,1,2024-11-13 13:56:30,R_5OH4N0tuAIEAn9o,,,,,38.8539,-90.1097,anonymous,EN,1,549ea92efdf99b4ffa5fa208,2,5,75,25,75,25,"If you buy a self driving car, you should be able to depend on it to drive you safely. However, as a human, we should know better than to rely on robots and should still focus. ",1,2,4,3,2,,3,,39,3,,0,,,,Copilot
2024-11-13 13:55:04,2024-11-13 13:56:30,0,35.145.78.40,100,85,1,2024-11-13 13:56:30,R_3lQq7gH0vKkhJK1,,,,,29.2353,-81.0704,anonymous,EN,1,662955551c269d34e025b81c,1,5,,,,,,,,,,,,,,,,,,,,,Autopilot
2024-11-13 13:49:17,2024-11-13 13:56:30,0,174.20.201.87,100,433,1,2024-11-13 13:56:30,R_6j8uVVHCeC6yDQJ,,,,,45.0646,-93.3836,anonymous,EN,1,671e8d45f616106156f743a9,2,5,9,100,45,100,"the human driver is responsible for the accident, should be paying attention and not rely on a auto car",1,2,4,2,2,,3,,59,1,,20,,,,Autopilot
2024-11-13 13:51:17,2024-11-13 13:56:30,0,104.169.13.41,100,312,1,2024-11-13 13:56:31,R_6oTSCLhuVP2eLW1,,,,,39.494,-80.2221,anonymous,EN,1,65e8d383f3c7e1afd7b5c98f,2,5,50,95,70,90,"I believe both the company are at fault, but the human in the car is more at fault.  Regardless of whether the car is being driven by the human or not, they should be paying close attention.  AI is not fully developed and trustworthy yet, and even machines make mistakes.",1,2,4,4,2,,3,,37,4,,30,,,,Copilot
2024-11-13 13:50:59,2024-11-13 13:56:32,0,207.237.224.191,100,332,1,2024-11-13 13:56:32,R_10SAllex7naCzdN,,,,,41.8972,-87.6196,anonymous,EN,1,660db6a4d1f524ad6016bda5,2,5,53,85,51,81,"should always be the drivers responsibility to control their vehicle especially with an AI driving. I would be more understanding if he got regular checkups on a car but the brakes failed. But he looked away from the road for a text. The technology is not far enough along to blame the tech. Maybe once every car on the road has to be AI and there's a whole national system, then it might be the technologys fault.",1,2,4,5,1,,1,,26,4,,37,,,,Copilot
2024-11-13 13:52:58,2024-11-13 13:56:32,0,76.50.82.147,100,214,1,2024-11-13 13:56:33,R_3pZ8fyEvN87stAl,,,,,34.2003,-118.4045,anonymous,EN,1,65c3f7ea5a1dc70da3d465e9,2,5,80,100,80,95,"I think the driver is more at fault. Even when using something like Aeon's Copilot, one should always remain 100% attentive to the road when they are driving, for their safety and everyone around them. You cannot fully trust technology in situations like this, especially with relatively new technology.",1,2,4,5,2,,3,,22,3,,50,,,,Copilot
2024-11-13 13:51:22,2024-11-13 13:56:33,0,68.8.147.143,100,311,1,2024-11-13 13:56:34,R_7qap4s1jYClAHCB,,,,,33.0893,-117.1153,anonymous,EN,1,66428090de7c2db3caed1c77,2,5,75,90,75,90,"I think they're both responsible, but ultimately the person in the car should be paying attention to what's going on in order to intervene if needed.",1,2,4,5,2,,3,,52,4,,30,,,,Copilot
2024-11-13 13:51:54,2024-11-13 13:56:36,0,75.53.177.68,100,282,1,2024-11-13 13:56:37,R_3fQ3AEogC7xroin,,,,,37.6752,-120.9465,anonymous,EN,1,66f5e385ef9ec0b27c796a5c,2,5,100,100,100,100,"I think they are both liable, however, if I had to choose one, then I guess I'd say the company because the human relied on the company's autopilot program to guide/drive the car. ",1,1,4,6,2,,2,,66,4,,20,,,,Autopilot
2024-11-13 13:53:02,2024-11-13 13:56:40,0,45.29.92.230,100,217,1,2024-11-13 13:56:40,R_1CIuZTgo7v4hHfE,,,,,40.2116,-85.4273,anonymous,EN,1,615509a589a34f7cb9fb075f,2,5,73,100,78,95,They both share some fault in the accident. The human should bare the most responsibility because he took his eyes of the road and let a machine react for him.,1,2,4,4,1,,3,,32,3,,34,,,,Autopilot
2024-11-13 13:53:16,2024-11-13 13:56:41,0,73.236.207.101,100,205,1,2024-11-13 13:56:41,R_3EtWPaAtpGZT5Xg,,,,,39.652,-79.9444,anonymous,EN,1,58d7d2c2e9b6dc000129148a,2,5,0,100,0,100,"No matter what, copilot on or not, the driver is ultimately responsible for anything within their control. The copilot is not a full substitute for driving, and you must always remain aware.",1,2,4,2,1,,3,,29,1,,60,,,,Copilot
2024-11-13 13:51:16,2024-11-13 13:56:41,0,71.60.34.252,100,325,1,2024-11-13 13:56:42,R_5b30LAtNX3EtbZw,,,,,40.4562,-79.8163,anonymous,EN,1,6017b65539ce08a28743cce5,2,5,0,100,0,100,The human driver is more liable because Aeon is meant to just assist the driver. Aeon isn't meant to be relied on and the driver should always be alert and ready to take over.,1,2,4,5,2,,3,,29,4,,55,,,,Autopilot
2024-11-13 13:50:47,2024-11-13 13:56:42,0,76.85.24.159,100,355,1,2024-11-13 13:56:43,R_3QnShxhqgm0MKcN,,,,,26.214,-98.3267,anonymous,EN,1,63ed2515d3fe6335b2c11094,2,5,50,50,50,50,i think they are both liable just like humans make errors so do machines.,1,1,4,1,2,,4,,50,1,,2,,,,Copilot
2024-11-13 13:50:24,2024-11-13 13:56:54,0,104.218.199.49,100,389,1,2024-11-13 13:56:54,R_7Y9Xy1eDmW1UU5y,,,,,33.4475,-112.0866,anonymous,EN,1,66c3831308c6df765dbad32d,2,5,88,76,84,66,"Company failed to deliver the autopilot that it has promised , to some extent it was actually fault of aeon but the autopilot was switched ON and that's what aeon paid for , the autopilot should've made the right decision ,it didn't and hence it lead to accident.",1,2,4,3,1,,3,,19,1,,95,,,,Autopilot
2024-11-13 13:51:24,2024-11-13 13:57:00,0,174.245.228.53,100,336,1,2024-11-13 13:57:01,R_19sK6XGyH2n2g3A,,,,,44.9985,-93.3029,anonymous,EN,1,62e47a1d1d882637fafbc183,2,5,51,100,19,100,"Although the company markets its vehicles as having autopilot features, technology isn't perfect. The human driver should take the responsibility of driving the vehicle, auto pilot or not.The auto pilot is just an extra precaution that isn't perfected in this day and age.",1,2,4,5,1,,4,,35,3,,52,,,,Autopilot
2024-11-13 13:52:47,2024-11-13 13:57:01,0,174.202.33.27,100,254,1,2024-11-13 13:57:02,R_5q2iSsS6pYpYknU,,,,,39.7436,-86.1158,anonymous,EN,1,6313b174ea51a256bfe6099f,2,5,25,100,50,100,I believe the human driver is more liable for the accident because they are ultimately the person in charge of controlling the vehicle. Smart systems can help monitor and alert drivers but it's the responsibility of the individual to pay enough attention to remain safe and properly operate a vehicle.,1,2,4,2,1,,3,,42,5,,95,,,,Copilot
2024-11-13 13:53:19,2024-11-13 13:57:03,0,173.31.142.248,100,224,1,2024-11-13 13:57:04,R_3EWGMDumfZzOYlU,,,,,30.671,-87.1737,anonymous,EN,1,613a4f87c4cb91ac8a8ea6b2,2,5,70,90,60,100,"It's Aeon's responsibility to make a reliable product, but it's the human's responsibility to monitor the success of the ai, to make sure it's following everything correctly.",1,2,4,6,1,,3,,24,4,,46,,,,Autopilot
2024-11-13 13:49:53,2024-11-13 13:57:05,0,99.67.136.70,100,432,1,2024-11-13 13:57:06,R_1OHLs97ueuKE3tv,,,,,43.0245,-83.6066,anonymous,EN,1,6657711e8946f4ed5f7a08a0,2,5,30,100,20,100,I think the human should always be accountable in any accident whether it has a copilot system or not. This is the issue with these systems is that it now makes a robot responsible and not the person who looked down at his phone and allowed this to happen.,1,2,4,5,2,,3,,60,3,,40,,,,Copilot
2024-11-13 13:52:16,2024-11-13 13:57:05,0,75.42.235.181,100,289,1,2024-11-13 13:57:06,R_3S8wSPN3afNQ9AB,,,,,34.6537,-99.3252,anonymous,EN,1,66059f112a799642519f8e87,2,5,68,68,17,98,"they are both liable, but the human is responsible; he is driving.",1,2,4,4,2,,4,,48,4,,83,,,,Autopilot
2024-11-13 13:51:44,2024-11-13 13:57:08,0,76.126.224.92,100,324,1,2024-11-13 13:57:08,R_6NFcQUWPLmpG9Hb,,,,,38.0194,-122.1341,anonymous,EN,1,66fd835228aebc29f41c47ca,2,5,60,40,70,40,I think that Aeon is more liable because the car is supposed to be able to drive on its own without the aid of the human in the car,1,2,4,6,2,,3,,45,3,,10,,,,Autopilot
2024-11-13 13:52:44,2024-11-13 13:57:10,0,174.72.5.229,100,266,1,2024-11-13 13:57:11,R_1QoNeyuzjPcOnD7,,,,,32.9778,-111.5176,anonymous,EN,1,616a1d9b1890ceba9b6df682,2,5,30,72,73,75,I think that the human driver is more liable for the accident due to not paying attention and looking at their phone. However I think the company is liable in part as well due to their AI not recognizing a stop sign.,1,2,4,2,1,,4,,23,1,,64,,,,Copilot
2024-11-13 13:51:38,2024-11-13 13:57:11,0,63.144.37.167,100,333,1,2024-11-13 13:57:11,R_3dEKsMiNfMTxmtW,,,,,35.1947,-80.744,anonymous,EN,1,66fb2807d1e97e5f9a52bc84,2,5,0,100,70,100,"At the end of the day, the human has more control than the autopilot system, therefore the human is absolutely responsible.  The manufacturer needs to be held responsible in some way, as the autopilot function didn't work when it was supposed to, but as a whole, the human is responsible.",1,2,4,2,1,,1,,44,5,,70,,,,Copilot
2024-11-13 13:49:28,2024-11-13 13:57:14,0,98.45.58.5,100,465,1,2024-11-13 13:57:14,R_5ZDCMqAh6upGtZ2,,,,,38.8055,-123.0172,anonymous,EN,1,63d570d979c31656fece7c7d,2,5,80,25,75,25,"The company, Aeon is mostly responsible since the autopilot failed and the human put a lot of trust into the product in the first place, otherwise why have the product?  Placing this trust in a product that works, would signify to a human that it would be safe to take his/her eyes off the road for even a second.",1,2,4,5,1,,3,,65,3,,70,,,,Autopilot
2024-11-13 13:53:11,2024-11-13 13:57:17,0,99.100.3.127,100,245,1,2024-11-13 13:57:18,R_5Snx9VTZW3VlgQN,,,,,34.106,-118.3607,anonymous,EN,1,6675af084e6bbad41892ec9d,2,5,70,70,70,70,"No amount of AI assistance should remove the responsibility and liability of the human driver.  Behind the wheel, humans should always be paying attention and it is not right to abdicate that responsibility to an AI.  However, if the purpose of Copilot is to compensate for human error, then this is exactly the sort of scenario that it should be preventing, so if this system is installed then there is a reasonable expectation of performance.  Both Aeon and the human driver are liable in this case.",1,2,4,5,1,,3,,51,4,,56,,,,Copilot
2024-11-13 13:53:10,2024-11-13 13:57:18,0,172.248.188.207,100,247,1,2024-11-13 13:57:18,R_3e3zUInqF17Advq,,,,,34.074,-118.2611,anonymous,EN,1,614e50084109bcceada6945c,2,5,100,100,0,100,Because the man was looking at his phone instead of watching the road he is liable.,1,2,4,4,1,,3,,49,3,,37,,,,Copilot
2024-11-13 13:53:59,2024-11-13 13:57:18,0,67.4.143.1,100,199,1,2024-11-13 13:57:19,R_33gnHQ9YKULibNb,,,,,45.0196,-93.2402,anonymous,EN,1,66f5cadfe40f1d62e26ffdd0,2,5,71,89,100,91,"I think Aeon is fully responsible IF their product is advertised in a way that portrays being able to not pay attention while driving. ",1,2,4,4,1,,3,,36,4,,78,,,,Autopilot
2024-11-13 13:53:56,2024-11-13 13:57:19,0,98.148.98.120,100,202,1,2024-11-13 13:57:20,R_6PtACgLPUiDZIWd,,,,,33.8838,-118.1261,anonymous,EN,1,5e6685e1ffed4c405a4db5d0,2,5,100,75,100,81,"I would imagine the company is more liable for the accident, as it argued that its autopilot is safe for usage and would not be risky to the driver or pedestrians. I find the human driver liable, but it is possible that they have little control over the vehicle if Aeon autopilot is engaged.",1,2,4,4,4,Agender,4,,29,4,,60,,,,Autopilot
2024-11-13 13:51:17,2024-11-13 13:57:24,0,70.110.148.131,100,367,1,2024-11-13 13:57:24,R_12FwvmRfXeggNG5,,,,,39.9739,-75.1456,anonymous,EN,1,6142763db0841a831cf129fc,2,5,100,0,100,0,"I think the company is more liable because they are the reason that this technology even exists in the first place and by making it commercially available to average consumers they are basically saying that they have confidence that this technological advancement will be a safe addition to the roads. Plus, even if the human was paying attention how would he have intervened in such a short amount of time? is intervention even possible? The company is putting the lives of their own customers at risk as well as everyone else on the road. ",1,2,4,6,2,,3,,37,3,,70,,,,Autopilot
