"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_4","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label","ad"
"2024-11-19 11:32:07","2024-11-19 11:35:51","0","Anonymized","100","224","1","2024-11-19 11:35:52","R_5JwOQXbZkDJpiil","","","","","Anonymized","Anonymized","anonymous","EN","1","66d4e8befd895a55ec2d0c57","2","5","1","2","4","6","100","62","100","72","The human driver is more liable, they trusted a machine over basic human intuition","1","2","","3","","29","4","","29","","","","Autopilot","yes"
"2024-11-19 11:29:14","2024-11-19 11:35:53","0","Anonymized","100","399","1","2024-11-19 11:35:54","R_3Hbj2T1cXdlJeSt","","","","","Anonymized","Anonymized","anonymous","EN","1","617617515ce25cbceccac37c","2","5","1","2","4","6","75","65","75","65","I think both share liability for the accident but more so the Aeon system because it failed at what it was being designed and marketed to do (drive safe/ avoid accidents). ","1","1","","3","","33","1","","30","","","","Copilot","yes"
"2024-11-19 11:32:41","2024-11-19 11:35:58","0","Anonymized","100","197","1","2024-11-19 11:35:59","R_5cqtgGYg1xkgYob","","","","","Anonymized","Anonymized","anonymous","EN","1","6721a9661ed822922d7d4ce0","2","5","1","2","4","5","19","100","70","81","The human is still the main responsible party as they should not rely 100% on automated driving. ","1","1","","3","","40","4","","39","","","","Autopilot","yes"
"2024-11-19 11:32:43","2024-11-19 11:36:00","0","Anonymized","100","196","1","2024-11-19 11:36:01","R_50MsJy7az9cU6k1","","","","","Anonymized","Anonymized","anonymous","EN","1","6644b22d79694746ab639c02","2","5","1","2","4","6","100","81","100","81","Aeon's job is to drive properly and not run into things so it gets full blame. Not sure with the human - I don't know how much attention the passenger needs to pay. Is he still a driver?","1","2","","3","","61","5","","23","","","","Copilot","yes"
"2024-11-19 11:31:06","2024-11-19 11:36:02","0","Anonymized","100","295","1","2024-11-19 11:36:02","R_1OTga8tkSptPwv9","","","","","Anonymized","Anonymized","anonymous","EN","1","613e157ccd6af6049001ce25","2","5","1","2","1","6","91","50","84","63","If the car is on autopilot it should not suffer any distractions and in this case it did, a phone call.","1","2","","3","","68","4","","40","","","","Autopilot","yes"
"2024-11-19 11:32:37","2024-11-19 11:36:02","0","Anonymized","100","205","1","2024-11-19 11:36:02","R_5kTvZ6GLkBUP1WK","","","","","Anonymized","Anonymized","anonymous","EN","1","654939d4e23dcdbb14d95661","2","5","","2","4","5","20","80","50","50","I think they are both responsible equally.  The driver for being inattentive and the company for having a defect in detecting the stop sign.","1","2","","3","","59","3","","10","","","","Autopilot","no"
"2024-11-19 11:30:52","2024-11-19 11:36:04","0","Anonymized","100","311","1","2024-11-19 11:36:05","R_6EW5zuwJ6oCQrcA","","","","","Anonymized","Anonymized","anonymous","EN","1","66ce77e3d21bb5b5d6a83d37","2","5","1","2","4","5","100","100","100","100","the company for making a defective product and him for allowing the machine to take control","1","1","","3","","57","4","","16","","","","Copilot","yes"
"2024-11-19 11:29:37","2024-11-19 11:36:05","0","Anonymized","100","388","1","2024-11-19 11:36:06","R_3rpHwWvahaHbH1v","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea7514665002511e3b2da95","2","5","","2","4","6","95","15","96","18","I believe the company is liable for accidents if the car was under automated control.","1","1","","6","Native American","52","1","","69","","","","Autopilot","no"
"2024-11-19 11:30:45","2024-11-19 11:36:06","0","Anonymized","100","321","1","2024-11-19 11:36:06","R_7PcxjHm71kpGC8e","","","","","Anonymized","Anonymized","anonymous","EN","1","6709d78383370accdbe49e22","2","5","1","2","4","6","80","65","80","70","While the human has responsibility to pay attention, it's also a lot to ask for him to immediately notice the car isn't breaking.
He might not even have the time to break even if he was paying attention. They're both at fault, but I think the company is more at fault.","1","1","","5","","20","1","","15","","","","Copilot","yes"
"2024-11-19 11:30:55","2024-11-19 11:36:06","0","Anonymized","100","311","1","2024-11-19 11:36:07","R_571HwnFq3m651fw","","","","","Anonymized","Anonymized","anonymous","EN","1","5f3a5cd96662946536af87d9","2","5","1","2","4","3","100","70","100","73","Becasue that technology shouldn't be put out yet and humans don't understand how to use it properly.","1","2","","1","","39","3","","40","","","","Copilot","yes"
"2024-11-19 11:33:07","2024-11-19 11:36:06","0","Anonymized","100","179","1","2024-11-19 11:36:07","R_3BaE8Di1ROMLEQ0","","","","","Anonymized","Anonymized","anonymous","EN","1","66ff019af06f079800bd525f","2","5","","2","4","5","15","85","5","95","The driver is more liable for the accident since it should be known that these systems are not perfect and still require a human driver.","1","1","","3","","18","1","","65","","","","Copilot","no"
"2024-11-19 11:30:30","2024-11-19 11:36:08","0","Anonymized","100","338","1","2024-11-19 11:36:09","R_1EPRZm7N3Y5mP3E","","","","","Anonymized","Anonymized","anonymous","EN","1","6650f13640299dc80a126ed3","2","5","1","2","4","6","70","65","75","65","I believe Aeon, the company is slightly more liable due to their advertising of the self driving system. Their advertising provides a false sense of security and reliability to the driver, but the driver should have still had their eyes fully on the road to make sure the self driving system was functioning correctly.","1","1","","3","","26","3","","85","","","","Autopilot","yes"
"2024-11-19 11:30:52","2024-11-19 11:36:12","0","Anonymized","100","319","1","2024-11-19 11:36:12","R_5aDdIUJoY22yA9t","","","","","Anonymized","Anonymized","anonymous","EN","1","5db9a46ff8e3f9000f88cb85","2","5","","2","4","5","10","90","0","100","The human should be aware at all time in case of such an incident.  The human is still considered the vehicle operator. ","1","1","","3","","67","3","","40","","","","Autopilot","no"
"2024-11-19 11:29:40","2024-11-19 11:36:12","0","Anonymized","100","392","1","2024-11-19 11:36:12","R_5K3jDZFn3Jn8yag","","","","","Anonymized","Anonymized","anonymous","EN","1","66d804534578af1dec99f245","2","5","","2","4","6","100","100","100","100","They are equally liable...the manufacturer is just as liable as the human not paying attention.","1","2","","3","","54","2","","75","","","","Copilot","no"
"2024-11-19 11:31:30","2024-11-19 11:36:13","0","Anonymized","100","282","1","2024-11-19 11:36:13","R_56Q5bl2G9rZyWFr","","","","","Anonymized","Anonymized","anonymous","EN","1","5af1c4dfaec2b600010a96c9","2","5","1","2","4","2","0","100","0","100","I believe humans are always responsible","1","2","","3","","55","1","","20","","","","Copilot","yes"
"2024-11-19 11:28:55","2024-11-19 11:36:14","0","Anonymized","100","438","1","2024-11-19 11:36:14","R_633kAtb47PBCsqR","","","","","Anonymized","Anonymized","anonymous","EN","1","597d14341fc28a00019186d4","2","5","","2","4","5","30","85","30","80","I think the human is more responsible, because they were the ones doing the driving at the time of the accident. Althought Aeon may be a little responsible, the human bought an AV car and should be aware of the consequences.","2","2","","3","","52","4","","20","","","","Autopilot","no"
"2024-11-19 11:30:53","2024-11-19 11:36:14","0","Anonymized","100","320","1","2024-11-19 11:36:14","R_1MSbgWUW6iSOLfz","","","","","Anonymized","Anonymized","anonymous","EN","1","66e338fdb7c3533a966f0153","2","5","","2","4","4","100","100","100","71","I believe both are responsible for the accident. AEON the company obviously has flaws. But the human driver made the choice to put the car on auto  pilot.","1","2","","3","","51","1","","0","","","","Copilot","no"
"2024-11-19 11:32:46","2024-11-19 11:36:14","0","Anonymized","100","208","1","2024-11-19 11:36:15","R_5oFQhZAyVvRavdk","","","","","Anonymized","Anonymized","anonymous","EN","1","6673c06ef972fa4885e8ec49","2","5","","2","4","5","53","58","43","70","They are both at fault. Even with an autopilot feature you still need to be aware of your surroundings.","2","2","","4","","21","3","","65","","","","Autopilot","no"
"2024-11-19 11:30:31","2024-11-19 11:36:18","0","Anonymized","100","346","1","2024-11-19 11:36:18","R_3HpIV6xel6LwVz6","","","","","Anonymized","Anonymized","anonymous","EN","1","6630e8443eeb2f75bb090c67","2","5","","2","4","3","100","70","50","50","Due to not trusting a vehicle that drives itself I think it is a humans responsibility to be alert while driving no matter the circumstance. ","1","2","","1","","39","3","","50","","","","Copilot","no"
"2024-11-19 11:32:14","2024-11-19 11:36:19","0","Anonymized","100","245","1","2024-11-19 11:36:20","R_7pWL95sW7wZ41bO","","","","","Anonymized","Anonymized","anonymous","EN","1","66462d8b963be5d1ba4d2da0","2","5","1","2","4","6","100","0","100","0","If a company is offering a fully automatic vehicle, the whole concept is that any human inside has nothing to do with what the car does. It's the same as if this vehicle were empty. ","1","2","","3","","52","5","","65","","","","Autopilot","yes"
"2024-11-19 11:31:06","2024-11-19 11:36:20","0","Anonymized","100","314","1","2024-11-19 11:36:21","R_3K1UTjlTYgKJ7mF","","","","","Anonymized","Anonymized","anonymous","EN","1","663535092da8dabd3868c8d9","2","5","","2","4","5","50","80","50","80","The human driver is responsible because they are the thinking and conscience person. We can not relay on machines to make decisions and see everything around the car. ","1","2","","3","","35","4","","9","","","","Autopilot","no"
"2024-11-19 11:32:24","2024-11-19 11:36:20","0","Anonymized","100","235","1","2024-11-19 11:36:21","R_5JgKUoBq3sQAGDn","","","","","Anonymized","Anonymized","anonymous","EN","1","66d7b253c64eb18aa549d79c","2","5","","2","4","6","45","90","45","90","The human driver is responsible for the vehicle they are 'driving'.","1","2","","5","","56","4","","40","","","","Autopilot","no"
"2024-11-19 11:31:53","2024-11-19 11:36:21","0","Anonymized","100","268","1","2024-11-19 11:36:22","R_5gzgXDQp7RUYIj7","","","","","Anonymized","Anonymized","anonymous","EN","1","663aa6420a964c2a7740b9d7","2","5","1","2","4","5","88","56","85","55","I belive that I company is more to blame. If it is supposed to be doing what it is supposed to. then the accident would not have occurred.","1","2","","5","","37","4","","35","","","","Copilot","yes"
"2024-11-19 11:31:29","2024-11-19 11:36:22","0","Anonymized","100","293","1","2024-11-19 11:36:23","R_1QuqUpNEFkv5Aom","","","","","Anonymized","Anonymized","anonymous","EN","1","66d4fe293a4f189c2c0e0503","2","5","","2","4","2","60","80","65","80","Ultimately, I believe the responsibility for safety to themselves and others falls on the driver of vehicle.","1","2","","3","","52","3","","10","","","","Copilot","no"
"2024-11-19 11:33:44","2024-11-19 11:36:25","0","Anonymized","100","160","1","2024-11-19 11:36:25","R_52gzyjJBFPDVfjw","","","","","Anonymized","Anonymized","anonymous","EN","1","5eebb37e6c09cc12563f390b","2","5","","2","4","3","30","75","70","82","The human is more liable. In the end he should be paying attention to his surroundings and not fully trusting the machine to stop at stop signs.","1","1","","3","","37","4","","0","","","","Autopilot","no"
"2024-11-19 11:32:47","2024-11-19 11:36:25","0","Anonymized","100","218","1","2024-11-19 11:36:26","R_5FybmuFkmdW9LGo","","","","","Anonymized","Anonymized","anonymous","EN","1","6643bd1dca5159b0259a3787","2","5","1","2","4","6","97","47","95","69","I think when the Copilot system is turned on, it should work properly and indicated that there was a red stop sign. ","1","2","","2","","25","4","","54","","","","Copilot","yes"
"2024-11-19 11:33:06","2024-11-19 11:36:25","0","Anonymized","100","198","1","2024-11-19 11:36:26","R_62XVaIOWOXn2QLa","","","","","Anonymized","Anonymized","anonymous","EN","1","669a90feda82b881fc296656","2","5","","2","4","4","50","80","60","80","I feel like the human driver is more liable because at the end of the day, humans are responsible for driving in our current laws. However, I do feel like this is a case where you can sue the company since the system failed its job.","2","2","","4","","28","4","","20","","","","Copilot","no"
"2024-11-19 11:29:55","2024-11-19 11:36:27","0","Anonymized","100","391","1","2024-11-19 11:36:27","R_5GBZqLSrAsNL1yC","","","","","Anonymized","Anonymized","anonymous","EN","1","66e5a6a53fb40bd87ceb1448","2","5","","1","2","4","62","70","58","76","The liability for an accident would depend on the level of automation and the specific circumstances. If AEON’s vehicle operates at a high level of automation (e.g., Level 4 or Level 5), where the machine controls most or all driving tasks, AEON could be more liable, especially if the system fails to function properly","1","1","","1","","46","6","","84","","","","Copilot","no"
"2024-11-19 11:33:11","2024-11-19 11:36:28","0","Anonymized","100","197","1","2024-11-19 11:36:29","R_7CHIdgM0asAmTAR","","","","","Anonymized","Anonymized","anonymous","EN","1","56b61b915cd743000e6e01c5","2","5","","2","4","6","81","78","51","83","even if it was the car error I still feel like the person would be responsible since it is their car.  They could always sue the car company themselves","1","1","","4","","42","4","","37","","","","Autopilot","no"
"2024-11-19 11:32:41","2024-11-19 11:36:29","0","Anonymized","100","227","1","2024-11-19 11:36:29","R_3OTsU2w79AQpZYc","","","","","Anonymized","Anonymized","anonymous","EN","1","66e8d3f613e6e86e890f2b6d","2","5","","2","4","4","10","90","20","80","The human driver is more liable because you cannot completely rely on the Autopilot system. You still must stay attentive while driving, and the driver was not.","1","2","","3","","28","4","","60","","","","Autopilot","no"
"2024-11-19 11:31:21","2024-11-19 11:36:32","0","Anonymized","100","310","1","2024-11-19 11:36:32","R_5ERMC83hg6iukrr","","","","","Anonymized","Anonymized","anonymous","EN","1","66a57008895709a88b95b46d","2","5","","2","4","3","70","51","71","70","The company and the human driver are both liable. the Human should know that anything could go wrong with the cars functions. And the company shouldnt have faulty vehicles on the road.","1","1","","1","","30","3","","30","","","","Autopilot","no"
