"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label"
"2024-11-12 14:19:39","2024-11-12 14:24:49","0","Anonymized","100","310","1","2024-11-12 14:24:50","R_6NwX91BmtoP1DGN","","","","","Anonymized","Anonymized","anonymous","EN","1","663295db8d6c580184e3dd99","2","5","2","4","2","10","90","60","70","I believe the human driver would be more liable, but it really depends on what Lane Sense means. Does it only sense whether the car is veering into another lane? Or is more automated than that.","1","1","","3","","53","5","","70","","","","Lane Sense"
"2024-11-12 14:18:49","2024-11-12 14:24:51","0","Anonymized","100","361","1","2024-11-12 14:24:51","R_3dT9hxptImjNSse","","","","","Anonymized","Anonymized","anonymous","EN","1","63cbe791de660535b4761f79","2","5","1","4","4","50","50","50","50","because of it recklessness which caused the accident ","1","1","","3","","68","5","","49","","","","Lane Sense"
"2024-11-12 14:20:53","2024-11-12 14:24:52","0","Anonymized","100","239","1","2024-11-12 14:24:53","R_7CfDvkTZfDMzyjg","","","","","Anonymized","Anonymized","anonymous","EN","1","664c4db73e21a54a4f9bb02d","2","5","2","4","4","0","100","0","100","The driver is ultimately the one in control of the vehicle. The driver was distracted, and intentionally looked at a text, which caused him to run the sign and hit the vehicle.","1","1","","3","","40","3","","75","","","","Lane Sense"
"2024-11-12 14:19:51","2024-11-12 14:24:52","0","Anonymized","100","301","1","2024-11-12 14:24:53","R_5TovRnGXeCfma8j","","","","","Anonymized","Anonymized","anonymous","EN","1","63ea751b7686e752f5ef78b2","2","5","2","4","6","10","100","10","100","The operator (the human) is responsible for what happens with the car.  This should be obvious.","1","1","","3","","66","4","","86","","","","Full Self-Driving"
"2024-11-12 14:19:52","2024-11-12 14:24:54","0","Anonymized","100","302","1","2024-11-12 14:24:55","R_7gZQ6X6DMJEyqHC","","","","","Anonymized","Anonymized","anonymous","EN","1","5c65c10ff5ac570001b37b55","2","5","2","4","4","0","90","10","91","There is a human driver. I have a car that helps to do a lot of things for me but I will never feel comfortable actually letting the vehicle take control. It is a helper and there are things that happen that sometimes only a driver can react to. I think that if there is a driver behind the wheel they should pay attention and be responsible. ","1","2","","3","","52","5","","60","","","","Lane Sense"
"2024-11-12 14:21:11","2024-11-12 14:24:55","0","Anonymized","100","224","1","2024-11-12 14:24:56","R_6SxJOAQKzrF8I0q","","","","","Anonymized","Anonymized","anonymous","EN","1","5f1195465e0e70011e87f7e0","2","5","2","4","5","70","100","70","100","The human driver has the ultimate control of what happens with the car and wasn't paying attention. It would be a different situation if the care prevented the driver from stopping or steering away.","1","2","","3","","50","5","","51","","","","Lane Sense"
"2024-11-12 14:20:53","2024-11-12 14:24:55","0","Anonymized","100","242","1","2024-11-12 14:24:56","R_6ehts42MZZ8TOjH","","","","","Anonymized","Anonymized","anonymous","EN","1","6506fd43685505dfa579d9a7","2","5","1","4","6","100","10","100","21","If the car is fully automated then it should have sensed the stop sign. The driver should be aware but not responsible.","1","2","","3","","48","5","","51","","","","Full Self-Driving"
"2024-11-12 14:21:00","2024-11-12 14:24:55","0","Anonymized","100","235","1","2024-11-12 14:24:56","R_6DTcHSDpwRZmEVz","","","","","Anonymized","Anonymized","anonymous","EN","1","60fdab663ebe0cb7f3fd4d4d","2","5","2","4","4","0","95","20","100","The human is more liable. Cars with automated features still rely on the driver to pay attention and be in control at the wheel. Full reliance on automation should not be expected. ","1","2","","3","","28","4","","55","","","","Lane Sense"
"2024-11-12 14:20:02","2024-11-12 14:24:57","0","Anonymized","100","295","1","2024-11-12 14:24:58","R_6czpw3iXL9J4JpG","","","","","Anonymized","Anonymized","anonymous","EN","1","5e0a2f6377f8652c6fc3f887","2","5","2","4","4","64","100","67","100","Definitely the human, because even with an automated vehicle, you still HAVE TO WATCH THE ROAD. You never know what could happen","1","2","","3","","32","3","","56","","","","Lane Sense"
"2024-11-12 14:21:26","2024-11-12 14:24:59","0","Anonymized","100","213","1","2024-11-12 14:24:59","R_7xugRAPzJvXRGcp","","","","","Anonymized","Anonymized","anonymous","EN","1","66d7586af25d8f19f78fe62a","2","5","2","4","4","20","82","46","84","You should always be monitoring the road no matter wht car you are in","1","1","","1","","25","4","","71","","","","Lane Sense"
"2024-11-12 14:18:27","2024-11-12 14:25:00","0","Anonymized","100","393","1","2024-11-12 14:25:01","R_3KdtYfAkUPLoyVq","","","","","Anonymized","Anonymized","anonymous","EN","1","60859f820e5009a67adb3921","2","5","2","4","6","100","8","100","4","The car was set to fully AI driven so the human should not be responsible at all.","1","2","","3","","56","4","","17","","","","Full Self-Driving"
"2024-11-12 14:20:55","2024-11-12 14:25:01","0","Anonymized","100","245","1","2024-11-12 14:25:02","R_1fC63hjzp7Kxnz3","","","","","Anonymized","Anonymized","anonymous","EN","1","627286792f25495f123cc27b","2","5","2","4","6","100","0","100","0","The company is to blame because the full self driving mode was turned on so it does not matter what the human was doing.","1","1","","3","","46","3","","80","","","","Full Self-Driving"
"2024-11-12 14:21:08","2024-11-12 14:25:04","0","Anonymized","100","235","1","2024-11-12 14:25:04","R_5s0zLCxDeXgGwlM","","","","","Anonymized","Anonymized","anonymous","EN","1","662959a100c7d3660da21a4d","2","5","2","4","6","100","0","100","0","The human driver is under the impression that the car does what the makers tout. It does not so the company is responsible.","1","2","","3","","50","1","","9","","","","Full Self-Driving"
"2024-11-12 14:20:01","2024-11-12 14:25:04","0","Anonymized","100","303","1","2024-11-12 14:25:04","R_75X96vvFYK1Eqdy","","","","","Anonymized","Anonymized","anonymous","EN","1","6526c3297277ece1f3273549","2","5","2","4","6","100","0","100","25","The car is fully automated but the human chose to purchase the car.","1","1","","3","","74","3","","25","","","","Full Self-Driving"
"2024-11-12 14:20:22","2024-11-12 14:25:04","0","Anonymized","100","282","1","2024-11-12 14:25:05","R_7a9I9snCh5QukdH","","","","","Anonymized","Anonymized","anonymous","EN","1","66ec5904d71fbac55031aaf5","2","5","3","4","5","70","67","64","94","I feel that I am supportive of AI and would like to see it develop further.  I am eager to learn new things and think this is a great field of work to find out more about a topic I know so little.","1","2","","4","","43","4","","63","","","","Full Self-Driving"
"2024-11-12 14:20:56","2024-11-12 14:25:07","0","Anonymized","100","251","1","2024-11-12 14:25:08","R_5abIvGi0kH8UUX7","","","","","Anonymized","Anonymized","anonymous","EN","1","668568bb50fdf898014285b7","2","5","1","4","5","84","59","100","59","Aeon is more to blame because it’s there system and technology that was malfunction ","1","1","","2","","38","2","","74","","","","Lane Sense"
"2024-11-12 14:11:42","2024-11-12 14:25:08","0","Anonymized","100","805","1","2024-11-12 14:25:08","R_1m4YxUSmmoA9Bky","","","","","Anonymized","Anonymized","anonymous","EN","1","66e99d20cc408a0176e37b3a","2","5","2","4","4","70","30","40","60","The human driver was looking at the phone at the time of the accident so I put slightly more of the blame towards the human.","1","1","","3","","36","1","","35","","","","Lane Sense"
"2024-11-12 14:21:05","2024-11-12 14:25:08","0","Anonymized","100","243","1","2024-11-12 14:25:09","R_7UVhI3oNo26w7XW","","","","","Anonymized","Anonymized","anonymous","EN","1","6717dc20c2ad765fe717cf98","2","5","2","4","4","59","82","61","75","The driver ultimately is responsible for not paying attention and being careless. ","2","1","","4","","24","3","","40","","","","Lane Sense"
"2024-11-12 14:20:29","2024-11-12 14:25:09","0","Anonymized","100","279","1","2024-11-12 14:25:09","R_7OCuafDw29xsu9a","","","","","Anonymized","Anonymized","anonymous","EN","1","5e914ee346d11b48197172c2","2","5","2","4","5","40","100","10","100","The human driver is always responsible for what happens and needs to pay full attention even when full self-driving is on.","1","1","","4","","31","1","","60","","","","Full Self-Driving"
"2024-11-12 14:20:50","2024-11-12 14:25:10","0","Anonymized","100","259","1","2024-11-12 14:25:10","R_1lbGi68C9Fq7TfW","","","","","Anonymized","Anonymized","anonymous","EN","1","5dad4c34b3446a0015e3de93","2","5","2","4","4","10","100","0","100","I think the human driver is more liable for the accident because even if you are in a car with automated features, you should always still be paying attention to the road in front of you just in case. The human took his eyes off the road to look at his phone, he could have prevented the accident if he was paying attention to the road.","1","1","","3","","32","1","","40","","","","Lane Sense"
"2024-11-12 14:19:43","2024-11-12 14:25:10","0","Anonymized","100","326","1","2024-11-12 14:25:10","R_71sleJtN3LXkpJH","","","","","Anonymized","Anonymized","anonymous","EN","1","5588ee6ffdf99b304dd48297","2","5","2","4","4","30","98","56","97","The human driver should have not been distracted and looked away from the road, they are way more liable.","1","2","","3","","36","4","","66","","","","Lane Sense"
"2024-11-12 14:22:11","2024-11-12 14:25:11","0","Anonymized","100","179","1","2024-11-12 14:25:11","R_5qxmhqJSXexP8Tk","","","","","Anonymized","Anonymized","anonymous","EN","1","570d891d42a1db000fc65b4d","2","5","2","4","4","9","99","8","98","Human is more responsible because they should still pay attention and it is their vehicle","2","2","","3","","47","3","","15","","","","Lane Sense"
"2024-11-12 14:19:41","2024-11-12 14:25:11","0","Anonymized","100","330","1","2024-11-12 14:25:11","R_6OMPpzTCIVtYB45","","","","","Anonymized","Anonymized","anonymous","EN","1","5c2805401d4eb70001177bfc","2","5","2","4","5","65","92","51","100","I'm not sure of the laws around this, but I would assume the human would always be liable. Now, responsibility should also go to Aeon, but that might be a more civil issue, later. I believe both are responsible, but ultimately the human may be liable. It would depend on the agreement laid out. I might also consider a company less willing to be liable for their mistakes, less trustworthy. ","1","2","","3","","38","3","","70","","","","Lane Sense"
"2024-11-12 14:19:37","2024-11-12 14:25:13","0","Anonymized","100","335","1","2024-11-12 14:25:13","R_1shva24jOJGqNhC","","","","","Anonymized","Anonymized","anonymous","EN","1","5c1c2c51e2d9150001b5737e","2","5","2","4","6","90","67","92","64","The aeon is responsible due to malfunction. The human is responsible for using the system vs. driving ","1","2","","3","","43","4","","51","","","","Full Self-Driving"
"2024-11-12 14:20:05","2024-11-12 14:25:17","0","Anonymized","100","312","1","2024-11-12 14:25:17","R_352vjLhvpzxJfSV","","","","","Anonymized","Anonymized","anonymous","EN","1","67014cbab835dd54c54041e0","2","5","2","4","6","90","90","80","90","Although the human driver should have been paying attention to correct any errors on the part of the self-driving car, the company marketed the car as fully self-driving, which means it should be able to drive properly and not miss a stop sign. While the final fault lies with the human driver, the company is also at fault for not properly designing or training the AI in the car. However, I think courts will be slow to place the liability on the company, so ultimately the human driver will most likely be held liable.","1","2","","3","","44","5","","65","","","","Full Self-Driving"
"2024-11-12 14:21:37","2024-11-12 14:25:18","0","Anonymized","100","220","1","2024-11-12 14:25:18","R_3ZK38Odrq6S6KB1","","","","","Anonymized","Anonymized","anonymous","EN","1","66e039e38ef91b78f1737632","2","5","2","4","6","74","79","77","76","They would both be liable, the product does not preform in the way advertised and the person driving should not have looked away from the road while operating the vehicle. ","2","2","","3","","24","3","","74","","","","Full Self-Driving"
"2024-11-12 14:20:14","2024-11-12 14:25:18","0","Anonymized","100","303","1","2024-11-12 14:25:19","R_5F4IEGQ5pFc5eJQ","","","","","Anonymized","Anonymized","anonymous","EN","1","655f8e46111e1df6951e1ede","2","5","2","4","4","41","75","32","68","I think the human driver should be more liable because you can't rely on machines/AI for everything 100%. If a machine/AI screws up, it's up to the human to be more alert to fix the issue or to be more aware. ","1","2","","2","","31","4","","29","","","","Lane Sense"
"2024-11-12 14:20:56","2024-11-12 14:25:20","0","Anonymized","100","264","1","2024-11-12 14:25:20","R_63rm1E3aPZElQrU","","","","","Anonymized","Anonymized","anonymous","EN","1","66d109464d80703633a268b2","2","5","2","4","6","100","91","100","62","I believe if the self driving mode was on and it was already working, it would be the companies fault. But the driver also shouldn't be on his phone. So I would say company 80% human driver 20%","1","2","","3","","25","1","","8","","","","Full Self-Driving"
"2024-11-12 14:18:55","2024-11-12 14:25:22","0","Anonymized","100","387","1","2024-11-12 14:25:23","R_6BYr41kS2GpeJia","","","","","Anonymized","Anonymized","anonymous","EN","1","66eca7c326eed8fbf33a7b93","2","5","2","4","1","50","90","50","80"," Although AEON's Full Self-Driving system failed to detect the Stop sign, the human driver was distracted and did not maintain active oversight. The driver's failure to remain engaged likely contributed to the accident, even if the system did not perform as expected.","1","1","","3","","29","4","","80","","","","Full Self-Driving"
